auditId,auditStatus,researchUnitId,unitType,regionId,batchId,unitStatus,field,status,evidenceId,journalEntryId,sourceId,citationId,messages,unitMessages,inheritanceStatus,expectedBreedIds,actualBreedIds,inheritanceMessages
AUDIT_05,PASS,SPC_OTIS_TARDA,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_OTIS_TARDA_PERSONALITY_ID_001,JRN_R17_B01_SPC_OTIS_TARDA_PERSONALITY_ID_001,SRC_R17_B01_010,CIT_JRN_R17_B01_SPC_OTIS_TARDA_PERSONALITY_ID_001,,,PASS,BRD_GREAT_BUSTARD,BRD_GREAT_BUSTARD,
AUDIT_05,PASS,SPC_OTIS_TARDA,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_OTIS_TARDA_TERRAIN_BROAD_001,JRN_R17_B01_SPC_OTIS_TARDA_TERRAIN_BROAD_001,SRC_R17_B01_010,CIT_JRN_R17_B01_SPC_OTIS_TARDA_TERRAIN_BROAD_001,,,PASS,BRD_GREAT_BUSTARD,BRD_GREAT_BUSTARD,
AUDIT_05,PASS,SPC_OTIS_TARDA,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_OTIS_TARDA_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_OTIS_TARDA_TERRAIN_SPECIFIC_001,SRC_R17_B01_010,CIT_JRN_R17_B01_SPC_OTIS_TARDA_TERRAIN_SPECIFIC_001,,,PASS,BRD_GREAT_BUSTARD,BRD_GREAT_BUSTARD,
AUDIT_05,PASS,SPC_PAVO_CRISTATUS,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_PAVO_CRISTATUS_PERSONALITY_ID_001,JRN_R17_B01_SPC_PAVO_CRISTATUS_PERSONALITY_ID_001,SRC_R17_B01_016,CIT_JRN_R17_B01_SPC_PAVO_CRISTATUS_PERSONALITY_ID_001,,,PASS,BRD_INDIAN_PEAFOWL,BRD_INDIAN_PEAFOWL,
AUDIT_05,PASS,SPC_PAVO_CRISTATUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_PAVO_CRISTATUS_TERRAIN_BROAD_001,JRN_R17_B01_SPC_PAVO_CRISTATUS_TERRAIN_BROAD_001,SRC_R17_B01_016,CIT_JRN_R17_B01_SPC_PAVO_CRISTATUS_TERRAIN_BROAD_001,,,PASS,BRD_INDIAN_PEAFOWL,BRD_INDIAN_PEAFOWL,
AUDIT_05,PASS,SPC_PAVO_CRISTATUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_PAVO_CRISTATUS_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_PAVO_CRISTATUS_TERRAIN_SPECIFIC_001,SRC_R17_B01_016,CIT_JRN_R17_B01_SPC_PAVO_CRISTATUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_INDIAN_PEAFOWL,BRD_INDIAN_PEAFOWL,
AUDIT_05,PASS,SPC_PERDIX_PERDIX,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_PERDIX_PERDIX_PERSONALITY_ID_001,JRN_R17_B01_SPC_PERDIX_PERDIX_PERSONALITY_ID_001,SRC_R17_B01_014,CIT_JRN_R17_B01_SPC_PERDIX_PERDIX_PERSONALITY_ID_001,,,PASS,BRD_GRAY_PARTRIDGE,BRD_GRAY_PARTRIDGE,
AUDIT_05,PASS,SPC_PERDIX_PERDIX,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_PERDIX_PERDIX_TERRAIN_BROAD_001,JRN_R17_B01_SPC_PERDIX_PERDIX_TERRAIN_BROAD_001,SRC_R17_B01_014,CIT_JRN_R17_B01_SPC_PERDIX_PERDIX_TERRAIN_BROAD_001,,,PASS,BRD_GRAY_PARTRIDGE,BRD_GRAY_PARTRIDGE,
AUDIT_05,PASS,SPC_PERDIX_PERDIX,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_PERDIX_PERDIX_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_PERDIX_PERDIX_TERRAIN_SPECIFIC_001,SRC_R17_B01_014,CIT_JRN_R17_B01_SPC_PERDIX_PERDIX_TERRAIN_SPECIFIC_001,,,PASS,BRD_GRAY_PARTRIDGE,BRD_GRAY_PARTRIDGE,
AUDIT_05,PASS,SPC_PHASIANUS_COLCHICUS,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_PERSONALITY_ID_001,JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_PERSONALITY_ID_001,SRC_R17_B01_005,CIT_JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_PERSONALITY_ID_001,,,PASS,BRD_COMMON_PHEASANT,BRD_COMMON_PHEASANT,
AUDIT_05,PASS,SPC_PHASIANUS_COLCHICUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_TERRAIN_BROAD_001,JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_TERRAIN_BROAD_001,SRC_R17_B01_005,CIT_JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_TERRAIN_BROAD_001,,,PASS,BRD_COMMON_PHEASANT,BRD_COMMON_PHEASANT,
AUDIT_05,PASS,SPC_PHASIANUS_COLCHICUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_TERRAIN_SPECIFIC_001,SRC_R17_B01_005,CIT_JRN_R17_B01_SPC_PHASIANUS_COLCHICUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_COMMON_PHEASANT,BRD_COMMON_PHEASANT,
AUDIT_05,PASS,SPC_PTEROCLES_ALCHATA,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_ALCHATA_PERSONALITY_ID_001,JRN_R17_B01_SPC_PTEROCLES_ALCHATA_PERSONALITY_ID_001,SRC_R17_B01_031,CIT_JRN_R17_B01_SPC_PTEROCLES_ALCHATA_PERSONALITY_ID_001,,,PASS,BRD_PIN_TAILED_SANDGROUSE,BRD_PIN_TAILED_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_ALCHATA,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_ALCHATA_TERRAIN_BROAD_001,JRN_R17_B01_SPC_PTEROCLES_ALCHATA_TERRAIN_BROAD_001,SRC_R17_B01_031,CIT_JRN_R17_B01_SPC_PTEROCLES_ALCHATA_TERRAIN_BROAD_001,,,PASS,BRD_PIN_TAILED_SANDGROUSE,BRD_PIN_TAILED_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_ALCHATA,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_ALCHATA_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_PTEROCLES_ALCHATA_TERRAIN_SPECIFIC_001,SRC_R17_B01_031,CIT_JRN_R17_B01_SPC_PTEROCLES_ALCHATA_TERRAIN_SPECIFIC_001,,,PASS,BRD_PIN_TAILED_SANDGROUSE,BRD_PIN_TAILED_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_EXUSTUS,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_PERSONALITY_ID_001,JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_PERSONALITY_ID_001,SRC_R17_B01_002,CIT_JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_PERSONALITY_ID_001,,,PASS,BRD_CHESTNUT_BELLIED_SANDGROUSE,BRD_CHESTNUT_BELLIED_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_EXUSTUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_TERRAIN_BROAD_001,JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_TERRAIN_BROAD_001,SRC_R17_B01_002,CIT_JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_TERRAIN_BROAD_001,,,PASS,BRD_CHESTNUT_BELLIED_SANDGROUSE,BRD_CHESTNUT_BELLIED_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_EXUSTUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_TERRAIN_SPECIFIC_001,SRC_R17_B01_002,CIT_JRN_R17_B01_SPC_PTEROCLES_EXUSTUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_CHESTNUT_BELLIED_SANDGROUSE,BRD_CHESTNUT_BELLIED_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_NAMAQUA,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_PERSONALITY_ID_001,JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_PERSONALITY_ID_001,SRC_R17_B01_025,CIT_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_PERSONALITY_ID_001,,,PASS,BRD_NAMAQUA_SANDGROUSE,BRD_NAMAQUA_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_NAMAQUA,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_BROAD_001,JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_BROAD_001,SRC_R17_B01_025,CIT_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_BROAD_001,,,PASS,BRD_NAMAQUA_SANDGROUSE,BRD_NAMAQUA_SANDGROUSE,
AUDIT_05,PASS,SPC_PTEROCLES_NAMAQUA,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_SPECIFIC_001,SRC_R17_B01_025,CIT_JRN_R17_B01_SPC_PTEROCLES_NAMAQUA_TERRAIN_SPECIFIC_001,,,PASS,BRD_NAMAQUA_SANDGROUSE,BRD_NAMAQUA_SANDGROUSE,
AUDIT_05,PASS,SPC_RHEA_AMERICANA,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_RHEA_AMERICANA_PERSONALITY_ID_001,JRN_R17_B01_SPC_RHEA_AMERICANA_PERSONALITY_ID_001,SRC_R17_B01_013,CIT_JRN_R17_B01_SPC_RHEA_AMERICANA_PERSONALITY_ID_001,,,PASS,BRD_GREATER_RHEA,BRD_GREATER_RHEA,
AUDIT_05,PASS,SPC_RHEA_AMERICANA,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_BROAD_001,JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_BROAD_001,SRC_R17_B01_013,CIT_JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_BROAD_001,,,PASS,BRD_GREATER_RHEA,BRD_GREATER_RHEA,
AUDIT_05,PASS,SPC_RHEA_AMERICANA,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_SPECIFIC_001,SRC_R17_B01_013,CIT_JRN_R17_B01_SPC_RHEA_AMERICANA_TERRAIN_SPECIFIC_001,,,PASS,BRD_GREATER_RHEA,BRD_GREATER_RHEA,
AUDIT_05,PASS,SPC_RHEA_PENNATA,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_RHEA_PENNATA_PERSONALITY_ID_001,JRN_R17_B01_SPC_RHEA_PENNATA_PERSONALITY_ID_001,SRC_R17_B01_018,CIT_JRN_R17_B01_SPC_RHEA_PENNATA_PERSONALITY_ID_001,,,PASS,BRD_LESSER_RHEA,BRD_LESSER_RHEA,
AUDIT_05,PASS,SPC_RHEA_PENNATA,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_BROAD_001,JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_BROAD_001,SRC_R17_B01_018,CIT_JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_BROAD_001,,,PASS,BRD_LESSER_RHEA,BRD_LESSER_RHEA,
AUDIT_05,PASS,SPC_RHEA_PENNATA,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_SPECIFIC_001,SRC_R17_B01_018,CIT_JRN_R17_B01_SPC_RHEA_PENNATA_TERRAIN_SPECIFIC_001,,,PASS,BRD_LESSER_RHEA,BRD_LESSER_RHEA,
AUDIT_05,PASS,SPC_STRUTHIO_CAMELUS,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_STRUTHIO_CAMELUS_PERSONALITY_ID_001,JRN_R17_B01_SPC_STRUTHIO_CAMELUS_PERSONALITY_ID_001,SRC_R17_B01_004,CIT_JRN_R17_B01_SPC_STRUTHIO_CAMELUS_PERSONALITY_ID_001,,,PASS,BRD_COMMON_OSTRICH,BRD_COMMON_OSTRICH,
AUDIT_05,PASS,SPC_STRUTHIO_CAMELUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_STRUTHIO_CAMELUS_TERRAIN_BROAD_001,JRN_R17_B01_SPC_STRUTHIO_CAMELUS_TERRAIN_BROAD_001,SRC_R17_B01_004,CIT_JRN_R17_B01_SPC_STRUTHIO_CAMELUS_TERRAIN_BROAD_001,,,PASS,BRD_COMMON_OSTRICH,BRD_COMMON_OSTRICH,
AUDIT_05,PASS,SPC_STRUTHIO_CAMELUS,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_STRUTHIO_CAMELUS_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_STRUTHIO_CAMELUS_TERRAIN_SPECIFIC_001,SRC_R17_B01_004,CIT_JRN_R17_B01_SPC_STRUTHIO_CAMELUS_TERRAIN_SPECIFIC_001,,,PASS,BRD_COMMON_OSTRICH,BRD_COMMON_OSTRICH,
AUDIT_05,PASS,SPC_STRUTHIO_MOLYBDOPHANES,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_PERSONALITY_ID_001,JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_PERSONALITY_ID_001,SRC_R17_B01_034,CIT_JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_PERSONALITY_ID_001,,,PASS,BRD_SOMALI_OSTRICH,BRD_SOMALI_OSTRICH,
AUDIT_05,PASS,SPC_STRUTHIO_MOLYBDOPHANES,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_TERRAIN_BROAD_001,JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_TERRAIN_BROAD_001,SRC_R17_B01_034,CIT_JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_TERRAIN_BROAD_001,,,PASS,BRD_SOMALI_OSTRICH,BRD_SOMALI_OSTRICH,
AUDIT_05,PASS,SPC_STRUTHIO_MOLYBDOPHANES,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_TERRAIN_SPECIFIC_001,SRC_R17_B01_034,CIT_JRN_R17_B01_SPC_STRUTHIO_MOLYBDOPHANES_TERRAIN_SPECIFIC_001,,,PASS,BRD_SOMALI_OSTRICH,BRD_SOMALI_OSTRICH,
AUDIT_05,PASS,SPC_TETRAX_TETRAX,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_TETRAX_TETRAX_PERSONALITY_ID_001,JRN_R17_B01_SPC_TETRAX_TETRAX_PERSONALITY_ID_001,SRC_R17_B01_019,CIT_JRN_R17_B01_SPC_TETRAX_TETRAX_PERSONALITY_ID_001,,,PASS,BRD_LITTLE_BUSTARD,BRD_LITTLE_BUSTARD,
AUDIT_05,PASS,SPC_TETRAX_TETRAX,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_TETRAX_TETRAX_TERRAIN_BROAD_001,JRN_R17_B01_SPC_TETRAX_TETRAX_TERRAIN_BROAD_001,SRC_R17_B01_019,CIT_JRN_R17_B01_SPC_TETRAX_TETRAX_TERRAIN_BROAD_001,,,PASS,BRD_LITTLE_BUSTARD,BRD_LITTLE_BUSTARD,
AUDIT_05,PASS,SPC_TETRAX_TETRAX,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_TETRAX_TETRAX_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_TETRAX_TETRAX_TERRAIN_SPECIFIC_001,SRC_R17_B01_019,CIT_JRN_R17_B01_SPC_TETRAX_TETRAX_TERRAIN_SPECIFIC_001,,,PASS,BRD_LITTLE_BUSTARD,BRD_LITTLE_BUSTARD,
AUDIT_05,PASS,SPC_TINAMUS_MAJOR,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_TINAMUS_MAJOR_PERSONALITY_ID_001,JRN_R17_B01_SPC_TINAMUS_MAJOR_PERSONALITY_ID_001,SRC_R17_B01_012,CIT_JRN_R17_B01_SPC_TINAMUS_MAJOR_PERSONALITY_ID_001,,,PASS,BRD_GIANT_TINAMOU,BRD_GIANT_TINAMOU,
AUDIT_05,PASS,SPC_TINAMUS_MAJOR,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_TINAMUS_MAJOR_TERRAIN_BROAD_001,JRN_R17_B01_SPC_TINAMUS_MAJOR_TERRAIN_BROAD_001,SRC_R17_B01_012,CIT_JRN_R17_B01_SPC_TINAMUS_MAJOR_TERRAIN_BROAD_001,,,PASS,BRD_GIANT_TINAMOU,BRD_GIANT_TINAMOU,
AUDIT_05,PASS,SPC_TINAMUS_MAJOR,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_TINAMUS_MAJOR_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_TINAMUS_MAJOR_TERRAIN_SPECIFIC_001,SRC_R17_B01_012,CIT_JRN_R17_B01_SPC_TINAMUS_MAJOR_TERRAIN_SPECIFIC_001,,,PASS,BRD_GIANT_TINAMOU,BRD_GIANT_TINAMOU,
AUDIT_05,PASS,SPC_ZENAIDA_MACROURA,BEAST_SPECIES,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_SPC_ZENAIDA_MACROURA_PERSONALITY_ID_001,JRN_R17_B01_SPC_ZENAIDA_MACROURA_PERSONALITY_ID_001,SRC_R17_B01_024,CIT_JRN_R17_B01_SPC_ZENAIDA_MACROURA_PERSONALITY_ID_001,,,PASS,BRD_MOURNING_DOVE,BRD_MOURNING_DOVE,
AUDIT_05,PASS,SPC_ZENAIDA_MACROURA,BEAST_SPECIES,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_BROAD_001,JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_BROAD_001,SRC_R17_B01_024,CIT_JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_BROAD_001,,,PASS,BRD_MOURNING_DOVE,BRD_MOURNING_DOVE,
AUDIT_05,PASS,SPC_ZENAIDA_MACROURA,BEAST_SPECIES,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_SPECIFIC_001,JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_SPECIFIC_001,SRC_R17_B01_024,CIT_JRN_R17_B01_SPC_ZENAIDA_MACROURA_TERRAIN_SPECIFIC_001,,,PASS,BRD_MOURNING_DOVE,BRD_MOURNING_DOVE,
AUDIT_05,PASS,CLT_AFRICAN_AMERICAN,HUMAN_CULTURE,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_CLT_AFRICAN_AMERICAN_PERSONALITY_ID_001,JRN_R17_B01_CLT_AFRICAN_AMERICAN_PERSONALITY_ID_001,SRC_R17_B01_047,CIT_JRN_R17_B01_CLT_AFRICAN_AMERICAN_PERSONALITY_ID_001,,,PASS,BRD_HUMAN_AFRICAN_AMERICAN_AFRICAN_AMERICAN | BRD_HUMAN_AFRICAN_AMERICAN_AMERICO_LIBERIAN,BRD_HUMAN_AFRICAN_AMERICAN_AFRICAN_AMERICAN | BRD_HUMAN_AFRICAN_AMERICAN_AMERICO_LIBERIAN,
AUDIT_05,PASS,CLT_AFRICAN_AMERICAN,HUMAN_CULTURE,R17,R17_B01,PASS,terrainBroad,PASS,EVD_JRN_R17_B01_CLT_AFRICAN_AMERICAN_TERRAIN_BROAD_001,JRN_R17_B01_CLT_AFRICAN_AMERICAN_TERRAIN_BROAD_001,SRC_R17_B01_047,CIT_JRN_R17_B01_CLT_AFRICAN_AMERICAN_TERRAIN_BROAD_001,,,PASS,BRD_HUMAN_AFRICAN_AMERICAN_AFRICAN_AMERICAN | BRD_HUMAN_AFRICAN_AMERICAN_AMERICO_LIBERIAN,BRD_HUMAN_AFRICAN_AMERICAN_AFRICAN_AMERICAN | BRD_HUMAN_AFRICAN_AMERICAN_AMERICO_LIBERIAN,
AUDIT_05,PASS,CLT_AFRICAN_AMERICAN,HUMAN_CULTURE,R17,R17_B01,PASS,terrainSpecific,PASS,EVD_JRN_R17_B01_CLT_AFRICAN_AMERICAN_TERRAIN_SPECIFIC_001,JRN_R17_B01_CLT_AFRICAN_AMERICAN_TERRAIN_SPECIFIC_001,SRC_R17_B01_047,CIT_JRN_R17_B01_CLT_AFRICAN_AMERICAN_TERRAIN_SPECIFIC_001,,,PASS,BRD_HUMAN_AFRICAN_AMERICAN_AFRICAN_AMERICAN | BRD_HUMAN_AFRICAN_AMERICAN_AMERICO_LIBERIAN,BRD_HUMAN_AFRICAN_AMERICAN_AFRICAN_AMERICAN | BRD_HUMAN_AFRICAN_AMERICAN_AMERICO_LIBERIAN,
AUDIT_05,PASS,CLT_AFRO_LATIN_AMERICAN_AFRO_BAHIAN,HUMAN_CULTURE,R17,R17_B01,PASS,personalityId,PASS,EVD_JRN_R17_B01_CLT_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_PERSONALITY_ID_001,JRN_R17_B01_CLT_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_PERSONALITY_ID_001,SRC_R17_B01_043,CIT_JRN_R17_B01_CLT_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_PERSONALITY_ID_001,,,PASS,BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_BAHIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_COLOMBIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_COSTA_RICAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_CUBAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_DOMINICAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_ECUADORIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_PANAMANIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_PUERTO_RICAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_TRINIDADIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_URUGUAYAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_VENEZUELAN,BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_BAHIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_COLOMBIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_COSTA_RICAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_CUBAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_DOMINICAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_ECUADORIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_PANAMANIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_PUERTO_RICAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_TRINIDADIAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_URUGUAYAN | BRD_HUMAN_AFRO_LATIN_AMERICAN_AFRO_BAHIAN_AFRO_VENEZUELAN,
