researchUnitId,breedId,inheritanceRule,unitEvidenceRefs
CLT_FRANCOPHONE_CARIBBEAN_CREOLE,BRD_HUMAN_FRANCOPHONE_CARIBBEAN_CREOLE_MARTINICAN_CREOLE,EXACT_CULTURE,EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_PERSONALITY_ID_001 | EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_TERRAIN_SPECIFIC_001
CLT_FRANCOPHONE_CARIBBEAN_CREOLE,BRD_HUMAN_FRANCOPHONE_CARIBBEAN_CREOLE_SAINT_LUCIAN,EXACT_CULTURE,EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_PERSONALITY_ID_001 | EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_TERRAIN_SPECIFIC_001
CLT_FRANCOPHONE_CARIBBEAN_CREOLE,BRD_HUMAN_FRANCOPHONE_CARIBBEAN_CREOLE_SAINT_MARTINOIS,EXACT_CULTURE,EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_PERSONALITY_ID_001 | EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_TERRAIN_BROAD_001 | EVD_JRN_R17_B01_CLT_FRANCOPHONE_CARIBBEAN_CREOLE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_CALDOCHE,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_FRENCH,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_GUERNESIAIS,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_JERRIAIS,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_LOUISIANA_CREOLE_CAJUN,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_MONEGASQUE,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_OCCITAN,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_QUEBECOIS_ACADIAN,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_SAINT_PIERRAIS,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_SWISS_FRENCH,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_FRENCH_FRANCOPHONE,BRD_HUMAN_FRENCH_FRANCOPHONE_WALLOON,EXACT_CULTURE,EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_PERSONALITY_ID_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_BROAD_001 | EVD_JRN_R03_B01_CLT_FRENCH_FRANCOPHONE_TERRAIN_SPECIFIC_001
CLT_GARIFUNA,BRD_HUMAN_GARIFUNA_GARIFUNA,EXACT_CULTURE,EVD_JRN_R21_B01_CLT_GARIFUNA_PERSONALITY_ID_001 | EVD_JRN_R21_B01_CLT_GARIFUNA_TERRAIN_BROAD_001 | EVD_JRN_R21_B01_CLT_GARIFUNA_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_AFRIKANER_GERMAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_ALEMANNIC,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_ALSATIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_AUSTRIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_BAVARIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_CARINTHIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_DUTCH,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_FLEMISH,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_FLEMISH_DUTCH_LOW_COUNTRIES,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_FRANCONIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_FRISIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_GERMAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_GERMAN_BELGIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_GERMAN_SAXON,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_LIECHTENSTEINER,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_LIMBURGISH,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_LOW_GERMAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_LUXEMBOURGISH,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_MENNONITE,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_RHINELANDER,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_SAXON_THURINGIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_SOUTH_TYROLEAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_STYRIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_SWABIAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_SWISS_GERMAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TYROLEAN,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_VIENNESE,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC,BRD_HUMAN_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_VORARLBERGER,EXACT_CULTURE,EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_PERSONALITY_ID_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_BROAD_001 | EVD_JRN_R07_B01_CLT_GERMAN_DUTCH_FLEMISH_CONTINENTAL_WEST_GERMANIC_TERRAIN_SPECIFIC_001
CLT_GREEK_AEGEAN_BYZANTINE,BRD_HUMAN_GREEK_AEGEAN_BYZANTINE_AEGEAN_GREEK,EXACT_CULTURE,EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_PERSONALITY_ID_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_SPECIFIC_001
CLT_GREEK_AEGEAN_BYZANTINE,BRD_HUMAN_GREEK_AEGEAN_BYZANTINE_ANCIENT_GREEK_AEGEAN,EXACT_CULTURE,EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_PERSONALITY_ID_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_SPECIFIC_001
CLT_GREEK_AEGEAN_BYZANTINE,BRD_HUMAN_GREEK_AEGEAN_BYZANTINE_BYZANTINE_ROMAN,EXACT_CULTURE,EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_PERSONALITY_ID_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_SPECIFIC_001
CLT_GREEK_AEGEAN_BYZANTINE,BRD_HUMAN_GREEK_AEGEAN_BYZANTINE_GREEK,EXACT_CULTURE,EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_PERSONALITY_ID_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_SPECIFIC_001
CLT_GREEK_AEGEAN_BYZANTINE,BRD_HUMAN_GREEK_AEGEAN_BYZANTINE_GREEK_CYPRIOT,EXACT_CULTURE,EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_PERSONALITY_ID_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_BROAD_001 | EVD_JRN_R11_B01_CLT_GREEK_AEGEAN_BYZANTINE_TERRAIN_SPECIFIC_001
